YYYY/MM/DD HR:MI:SS.00  Z(km)  EVENT-ID STN   ARRIV-ID  XD(km)   BAZI   RCAL  RISC
1989/05/11 20:53:53.77  13.00    404421 ATA   12240968  442.87  231.94 -2.37 -1.80   281
1989/05/11 20:53:53.77  13.00    404421 ASME  12240969  714.22  170.68 -1.82 -0.90   282
1989/06/04 12:02:38.12  10.00    401081 OBO   12135710   65.44  116.59 -1.33 -1.40   283
1989/06/04 12:02:38.12  10.00    401081 ATA   12135711   74.30   66.35  1.36  0.50   284
1989/06/04 12:02:38.12  10.00    401081 TDD   12135713  100.85   95.24 -1.38 -1.40   285
1989/06/04 12:02:38.12  10.00    401081 ARO   12135714  109.38   78.54 -0.66 -0.70   286
1989/06/04 12:02:38.12  10.00    401081 SGH   12135716  134.41   76.46 -0.50 -1.30   287
1989/06/04 12:02:38.12  10.00    401081 DAF   12135717  142.20   84.99 -0.94 -1.70   288
1989/06/04 12:02:38.12  10.00    401081 GBR   12135718  161.89   67.07  0.60 -0.10   289
1989/08/20 11:16:59.83  19.00    395549 KSU   11987993   50.93  274.00 -2.21 -2.20   290
1989/08/20 11:16:59.83  19.00    395549 DAF   11987994   60.01  265.49 -2.88 -2.90   291
1989/08/20 11:16:59.83  19.00    395549 GBR   11987996   69.93  311.10 -1.63 -1.50   292
1989/08/20 11:16:59.83  19.00    395549 SGH   11987995   72.33  281.35  0.48  0.40   293
1989/08/20 11:16:59.83  19.00    395549 ARO   11987997   94.44  272.64 -3.01 -2.80   294
1989/08/20 11:16:59.83  19.00    395549 ATA   11988000  134.08  275.21 -2.49 -3.00   295
1989/08/20 11:16:59.83  19.00    395549 AAE   11988001  450.79   51.57  0.12  0.90   296
1989/08/20 18:25:15.04  10.00    395578 DAF   11990961   69.79  284.73  0.81 -0.10   297
1989/08/20 18:25:15.04  10.00    395578 GBR   11990962   91.26  318.57 -0.87 -0.80   298
1989/08/20 18:25:15.04  10.00    395578 ARO   11990963  105.48  284.72 -0.10 -0.10   299
1989/08/20 18:25:15.04  10.00    395578 TDD   11990965  108.65  267.80  0.16  0.10   300
1989/08/20 19:25:58.19  11.30    395587 DAF   11992318   80.76  287.22 -1.34 -1.40   301
1989/08/20 19:25:58.19  11.30    395587 SGH   11992319   98.11  295.91 -1.71 -1.70   302
1989/08/20 19:25:58.19  11.30    395587 GBR   11992320  102.33  316.81 -2.04 -2.00   303
1989/08/20 19:25:58.19  11.30    395587 ARO   11992321  116.42  286.45 -1.85 -2.20   304
1989/08/20 19:25:58.19  11.30    395587 TDD   11992323  118.22  270.96 -2.11 -2.50   305
1989/08/20 19:25:58.19  11.30    395587 MKL   11992324  145.18  274.75 -1.44 -2.20   306
1989/08/20 19:25:58.19  11.30    395587 ATA   11992325  156.26  285.12 -1.46 -2.10   307
1989/08/20 19:25:58.19  11.30    395587 OBO   11992326  161.02  263.44 -1.47 -2.10   308
1989/08/21 05:03:07.73   9.60    395632 DAF   11995098   77.19  279.36 -1.64 -1.70   309
1989/08/21 05:03:07.73   9.60    395632 GBR   11995099   93.65  312.49 -0.26 -0.30   310
1989/08/21 05:03:07.73   9.60    395632 AAE   11995101  449.39   48.52 -0.44  0.10   311
1989/08/21 07:07:39.21  10.00    395646 GBR   11996303   91.64  293.76  2.24  1.70   312
1989/08/21 07:07:39.21  10.00    395646 DAF   11996302   91.99  261.39  0.24  0.20   313
1989/08/21 07:07:39.21  10.00    395646 ARO   11996304  125.56  267.84 -0.56 -1.10   314
1990/01/24 16:35:17.40  10.00    382114 OBO   11571887   11.66  192.77  0.15  0.10   315
1990/01/24 16:35:17.40  10.00    382114 MKL   11571888   22.93   34.14  1.09  1.10   316
1990/01/24 16:35:17.40  10.00    382114 ATA   11571889   48.22    8.16 -0.08 -0.10   317
1990/01/24 16:35:17.40  10.00    382114 ARO   11571890   60.78   49.18  0.47  0.50   318
1990/01/24 16:35:17.40  10.00    382114 SGH   11571892   85.30   54.52 -0.21 -0.20   319
1990/01/24 16:35:17.40  10.00    382114 GBR   11571894  119.58   47.26 -0.78 -1.10   320
1990/05/04 10:12:07.97  14.80    368154 HLD   11110303  166.32  261.52 -1.70 -2.20   321
1990/05/04 10:12:07.97  14.80    368154 KSU   11110304  166.98  263.98 -1.34 -1.90   322
1990/05/04 10:12:07.97  14.80    368154 GBR   11110306  169.94  278.42  0.76  0.20   323
1990/05/04 10:12:07.97  14.80    368154 DAF   11110305  176.94  261.61 -1.70 -2.20   324
1990/05/04 10:12:07.97  14.80    368154 SGH   11110307  186.34  267.88 -0.75 -1.20   325
1990/05/04 10:12:07.97  14.80    368154 ARO   11110309  210.27  265.40 -1.30 -1.70   326
1990/05/04 10:12:07.97  14.80    368154 TDD   11110310  221.29  257.51 -1.94 -2.20   327
1990/05/04 10:12:07.97  14.80    368154 MKL   11110311  245.50  261.12 -1.92 -2.10   328
1990/05/04 10:12:07.97  14.80    368154 ATA   11110312  248.98  267.89 -0.97 -1.20   329
1991/11/22 00:40:25.49  12.00    314254 OBO    9431986  220.67   22.72  0.06 -0.20   330
1991/11/22 00:40:25.49  12.00    314254 MKL    9431987  254.64   23.31  0.35  0.20   331
1991/11/22 00:40:25.49  12.00    314254 TDD    9431988  257.21   29.63 -0.09 -0.20   332
1991/11/22 00:40:25.49  12.00    314254 ATA    9431989  279.22   19.85  0.73  0.70   333
1991/11/22 00:40:25.49  12.00    314254 ARO    9431990  287.61   27.76  0.06  0.10   334
1991/11/22 00:40:25.49  12.00    314254 SGH    9431992  307.57   30.80 -0.49 -0.40   335
1991/11/22 00:40:25.49  12.00    314254 KSU    9431993  309.34   35.02 -0.78 -0.70   336
1992/01/10 11:15:14.62  10.00    306770 HLD    9187798   16.17  312.03  0.41  0.40   337
1992/01/10 11:15:14.62  10.00    306770 KSU    9187799   22.39  322.79  0.50  0.50   338
1992/01/10 11:15:14.62  10.00    306770 DAF    9187800   24.52  292.99  0.11  0.10   339
1992/01/10 11:15:14.62  10.00    306770 ARO    9187802   60.06  288.13 -0.24 -0.30   340
1992/01/10 11:15:14.62  10.00    306770 GBR    9187804   62.19  345.68 -0.10 -0.10   341
1992/01/10 11:15:14.62  10.00    306770 TDD    9187803   64.85  259.09 -0.80 -0.80   342
1992/01/10 11:15:14.62  10.00    306770 AAE    9187805  488.97   53.04  0.15  0.90   343
1992/03/05 08:55:08.54   9.80    298596 DAF    8960768   35.14  109.90 -3.34 -3.40   344
1992/03/05 08:55:08.54   9.80    298596 ATA    8960771   40.93  277.24 -2.09 -2.10   345
1992/03/05 08:55:08.54   9.80    298596 MKL    8960769   41.83  235.66 -3.24 -3.30   346
1992/03/05 08:55:08.54   9.80    298596 KSU    8960770   42.25   95.05 -3.03 -3.10   347
1992/03/05 08:55:08.54   9.80    298596 HLD    8960772   44.90  103.82 -3.45 -3.50   348
1992/03/05 08:55:08.54   9.80    298596 GBR    8960773   55.89   46.17 -2.03 -2.00   349
1992/03/05 08:55:08.54   9.80    298596 ALME   8960775  245.98   20.70 -1.24 -1.40   350
1992/03/05 08:55:08.54   9.80    298596 AAE    8960776  522.96   58.68 -0.98 -0.30   351
1992/05/19 01:26:46.69  12.00    292099 OBO    8760322  221.01   20.90 -0.56 -0.80   352
1992/05/19 01:26:46.69  12.00    292099 TDD    8760323  256.69   28.07 -1.03 -1.10   353
1992/05/19 01:26:46.69  12.00    292099 ARO    8760324  287.31   26.36 -1.20 -1.20   354
1992/05/19 01:26:46.69  12.00    292099 DAF    8760325  296.31   33.15 -1.20 -1.20   355
1992/05/19 01:26:46.69  12.00    292099 KSU    8760326  308.16   33.73 -1.23 -1.10   356
1993/01/09 17:54:18.29  10.00    251394 DAF    7675585  593.32    9.05 -3.03 -2.20   357
1993/01/09 17:54:18.29  10.00    251394 ARO    7675586  598.10    5.64 -0.17  0.70   358
1993/01/09 17:54:18.29  10.00    251394 KSU    7675589  602.91    9.78 -3.71 -2.90   359
1993/01/09 17:54:18.29  10.00    251394 SGH    7675590  610.53    7.75 -1.29 -0.40   360
1993/01/09 17:54:18.29  10.00    251394 GBR    7675591  644.50    8.99 -1.84 -1.00   361
1993/02/13 02:25:50.41   5.70    247679 AAE    7587221  105.86  146.99 -3.41 -3.40   362
1993/02/13 02:25:50.41   5.70    247679 ALME   7587223  330.18  245.98 -2.72 -2.90   363
1993/02/13 02:25:50.41   5.70    247679 ARO    7587224  534.60  226.46 -3.95 -3.30   364
1993/03/16 22:59:47.39  12.60    243461 KSU    7472700   49.61  275.89 -1.72 -1.80   365
1993/03/16 22:59:47.39  12.60    243461 DAF    7472701   58.45  266.88 -1.60 -1.60   366
1993/03/16 22:59:47.39  12.60    243461 GBR    7472702   69.87  312.84 -2.94 -3.00   367
1993/03/16 22:59:47.39  12.60    243461 SGH    7472703   71.23  282.80 -1.77 -1.80   368
1993/03/16 22:59:47.39  12.60    243461 ARO    7472704   93.06  273.63 -0.29 -0.60   369
1993/03/16 22:59:47.39  12.60    243461 ATA    7472706  132.77  275.93 -2.55 -3.30   370
1993/03/16 22:59:47.39  12.60    243461 AAE    7472708  452.89   51.53 -2.49 -1.80   371
1993/05/02 10:08:11.55  18.00    230512 ASME   7131214  166.37  133.64 -2.39 -2.80   372
1993/05/02 10:08:11.55  18.00    230512 KSU    7131217  404.09  319.79 -0.39  0.30   373
1993/05/02 10:08:11.55  18.00    230512 SGH    7131218  425.26  318.63 -0.43  0.30   374
1993/05/02 10:08:11.55  18.00    230512 ARO    7131219  433.81  315.43  0.07  0.80   375
1993/05/02 10:08:11.55  18.00    230512 GBR    7131221  438.66  323.15 -0.33  0.50   376
1993/05/02 10:08:11.55  18.00    230512 ALME   7131225  585.15  338.10  0.24  1.30   377
1993/05/02 17:58:25.10  18.00    230567 ASME   7133954  144.51  132.28 -0.15 -0.60   378
1993/05/02 17:58:25.10  18.00    230567 ARO    7133956  455.81  315.74 -1.69 -0.80   379
1993/05/02 17:58:25.10  18.00    230567 AAE    7133959  618.92   11.91  2.02  3.10   380
1993/05/03 12:37:40.70  15.40    230706 ASME   7137161  167.74  135.29 -0.95 -1.40   381
1993/05/03 12:37:40.70  15.40    230706 KSU    7137164  402.31  319.12 -0.15  0.40   382
1993/05/03 12:37:40.70  15.40    230706 SGH    7137165  423.58  317.99 -0.40  0.20   383
1993/05/03 12:37:40.70  15.40    230706 ARO    7137166  432.39  314.79 -0.53  0.10   384
1993/05/05 18:06:53.36  11.40    231047 ASME   7144755  158.86  134.50 -0.83 -1.40   385
1993/05/05 18:06:53.36  11.40    231047 ARO    7144757  441.26  315.07 -3.68 -3.10   386
1993/05/05 18:06:53.36  11.40    231047 ALME   7144761  591.02  337.57  1.09  1.90   387
1993/05/05 18:06:53.36  11.40    231047 AAE    7144762  606.51   12.79  0.36  1.20   388
1993/05/06 20:35:59.07  15.90    231227 ASME   7152165  161.78  127.06 -2.52 -3.00   389
1993/05/06 20:35:59.07  15.90    231227 ARO    7152167  440.43  317.84 -3.88 -3.10   390
1993/05/06 20:35:59.07  15.90    231227 ALME   7152171  598.18  339.51 -1.07 -0.10   391
1993/05/06 20:35:59.07  15.90    231227 AAE    7152172  623.72   13.96 -2.24 -1.20   392
1993/05/10 10:55:02.43  15.70    231769 ASME   7163830  167.20  127.15 -1.58 -2.00   393
1993/05/10 10:55:02.43  15.70    231769 HLD    7163832  400.31  322.04 -2.04 -1.50   394
1993/05/10 10:55:02.43  15.70    231769 DAF    7163833  405.84  320.75 -1.99 -1.40   395
1993/05/10 10:55:02.43  15.70    231769 KSU    7163834  406.81  322.47 -2.03 -1.40   396
1993/05/10 10:55:02.43  15.70    231769 SGH    7163835  427.58  321.19 -2.22 -1.50   397
1993/05/10 10:55:02.43  15.70    231769 ARO    7163836  435.06  317.96 -2.27 -1.60   398
1993/05/10 10:55:02.43  15.70    231769 GBR    7163838  442.43  325.60 -2.00 -1.20   399
1993/05/10 10:55:02.43  15.70    231769 ATA    7163839  467.56  315.00 -3.34 -2.50   400
1993/05/10 10:55:02.43  15.70    231769 ALME   7163842  593.49  339.78  2.12  3.10   401
1993/05/10 10:55:02.43  15.70    231769 AAE    7163843  621.41   14.42  0.67  1.60   402
1993/05/13 18:20:50.80  16.00    232264 ASME   7177633  168.13  127.66 -2.04 -2.50   403
1993/05/13 18:20:50.80  16.00    232264 KSU    7177636  405.52  322.30 -1.90 -1.30   404
1993/05/13 18:20:50.80  16.00    232264 SGH    7177637  426.32  321.02 -2.29 -1.60   405
1993/05/13 18:20:50.80  16.00    232264 ARO    7177638  433.87  317.78 -2.16 -1.40   406
1993/05/13 18:20:50.80  16.00    232264 GBR    7177640  441.08  325.45 -1.97 -1.20   407
1993/05/13 18:20:50.80  16.00    232264 ATA    7177641  466.44  314.83 -0.54  0.30   408
1993/05/13 18:20:50.80  16.00    232264 AAE    7177644  619.66   14.45  0.84  1.80   409
1993/05/14 05:01:44.64  18.00    232343 ASME   7179903  154.10  129.96  0.08 -2.40   410
1993/05/14 05:01:44.64  18.00    232343 ARO    7179905  446.79  316.64 -0.07  0.80   411
1993/05/14 05:01:44.64  18.00    232343 AAE    7179906  619.67   12.98 -0.11  0.90   412
1993/05/18 09:33:14.69  11.30    233036 ASME   7207708  175.06  133.51 -1.24 -1.80   413
1993/05/18 09:33:14.69  11.30    233036 HLD    7207710  389.14  319.52 -0.60 -0.20   414
1993/05/18 09:33:14.69  11.30    233036 SGH    7207713  416.65  318.81 -0.67 -0.20   415
1993/05/18 09:33:14.69  11.30    233036 ARO    7207714  425.14  315.54 -0.86 -0.30   416
1993/05/18 09:33:14.69  11.30    233036 GBR    7207716  430.16  323.41 -0.49  0.10   417
1993/05/18 09:33:14.69  11.30    233036 ATA    7207717  458.56  312.70 -0.85 -0.20   418
1993/05/18 09:33:14.69  11.30    233036 ALME   7207718  577.44  338.51  1.90  2.80   419
1993/09/21 19:11:37.13  12.20    209275 AAE    6620874  279.65   18.51  0.25  0.30   420
1993/09/21 19:11:37.13  12.20    209275 ARO    6620876  356.79  267.71 -2.60 -2.50   421
1993/09/21 19:11:37.13  12.20    209275 ASME   6620877  443.05  171.03 -1.80 -1.00   422
1994/04/11 11:20:22.97  12.90    177335 TDD    5758128   17.83  154.66 -2.77 -2.80   423
1994/04/11 11:20:22.97  12.90    177335 ARO    5758129   20.61   43.95 -2.22 -2.20   424
1994/04/11 11:20:22.97  12.90    177335 DAF    5758131   49.11   83.40 -2.53 -2.60   425
1994/04/11 11:20:22.97  12.90    177335 HLD    5758133   59.74   83.40 -3.09 -3.10   426
1994/04/11 11:20:22.97  12.90    177335 GBR    5758135   79.47   44.89 -3.35 -3.40   427
1994/04/11 11:20:22.97  12.90    177335 AAE    5758138  545.61   57.99 -0.87 -0.20   428
1994/04/11 11:20:22.97  12.90    177335 ASME   5758140  599.88  133.62  0.00  0.70   429
1994/04/24 02:57:13.13  15.80    178926 ARO    5810675   10.30  357.32 -0.49 -0.50   430
1994/04/24 02:57:13.13  15.80    178926 TDD    5810677   21.86  199.06 -2.39 -2.40   431
1994/04/24 02:57:13.13  15.80    178926 HLD    5810680   44.62   86.98  0.32  0.30   432
1994/04/24 02:57:13.13  15.80    178926 GBR    5810681   66.22   38.56 -0.28 -0.30   433
1994/04/24 02:57:13.13  15.80    178926 AAE    5810684  530.69   57.53  0.56  1.40   434
1994/04/24 02:57:13.13  15.80    178926 ASME   5810685  592.47  134.90  1.02  1.80   435
1994/04/26 18:02:02.78   5.00    179276 ATA    5819804  171.67   79.02 -0.79 -1.60   436
1994/04/26 18:02:02.78   5.00    179276 TDD    5819805  200.88   91.83 -1.62 -2.30   437
1994/04/26 18:02:02.78   5.00    179276 ARO    5819806  209.08   83.28 -0.84 -1.50   438
1994/04/26 18:02:02.78   5.00    179276 DAF    5819808  242.53   86.44 -0.95 -1.50   439
1994/04/26 18:02:02.78   5.00    179276 HLD    5819809  253.15   86.32 -1.17 -1.70   440
1994/04/26 18:02:02.78   5.00    179276 GBR    5819810  258.18   75.26 -0.49 -0.90   441
1994/04/26 18:02:02.78   5.00    179276 ASME   5819817  745.62  123.10 -0.94 -0.60   442
1994/04/26 18:02:02.78   5.00    179276 WNDE   5819818  847.19   52.89  2.11  2.50   443
1994/11/14 16:41:03.87   4.00    141608 UDYN   4683375  219.64  167.08  0.56  0.10   444
1994/11/14 16:41:03.87   4.00    141608 BDHA   4683377  248.16  209.87 -1.05 -1.50   445
1994/11/14 16:41:03.87   4.00    141608 HAJJ   4683379  416.22  167.77  1.84  2.20   446
1994/11/14 16:41:03.87   4.00    141608 AAE    4683381  703.22   62.09 -2.41 -2.10   447
1995/04/23 20:14:50.22  12.00    110808 AAE    3712647  453.48   45.07  0.26  0.90   448
1995/04/23 20:14:50.22  12.00    110808 ASME   3712646  483.68  142.29  0.41  1.20   449
1995/04/23 20:14:50.22  12.00    110808 JIZN   3712649  573.15  192.20 -3.25 -2.30   450
1996/04/07 05:57:51.58  10.00    957579 HAJJ  30080183  160.44  257.50  0.02 -1.40   451
1996/04/07 05:57:51.58  10.00    957579 UDYN  30080185  252.76  308.57  0.99  0.70   452
1996/04/07 05:57:51.58  10.00    957579 DHMR  30080187  258.85  290.61  1.61 -2.30   453
1996/04/07 05:57:51.58  10.00    957579 BDHA  30080194  401.27  292.67  1.37  1.60   454
1996/05/02 23:12:21.59  17.50    962087 ASME  30232299  316.54   87.73 -2.94 -2.80   455
1996/05/02 23:12:21.59  17.50    962087 AAE   30232303  793.24   25.60 -2.45 -1.50   456
1996/05/02 23:12:21.59  17.50    962087 WNDE  30232304  997.05   21.12  0.45  1.60   457
1996/06/02 04:50:40.21  10.00    967126 ADEN  30388340  175.04  110.29  3.12  0.30   458
1996/06/02 04:50:40.21  10.00    967126 DHMR  30388344  344.98  138.82  0.44  0.60   459
1996/06/02 04:50:40.21  10.00    967126 MARB  30388346  380.93  160.65  1.14  1.50   460
1996/06/15 21:47:07.61  10.00    970037 UDYN  30498039  195.21  177.18  1.06 -1.10   461
1996/06/15 21:47:07.61  10.00    970037 DHMR  30498041  263.46  187.77 -0.78 -0.90   462
1996/06/15 21:47:07.61  10.00    970037 HAJJ  30498045  390.69  172.80 -0.89 -0.40   463
1996/06/15 21:47:07.61  10.00    970037 WNDE  30498050  822.48   46.74  0.30  0.90   464
1996/06/15 22:58:47.76  10.00    970054 BDHA  30498397  278.70  215.91 -2.36 -2.50   465
1996/06/15 22:58:47.76  10.00    970054 DHMR  30498399  292.67  187.07 -2.04 -2.00   466
1996/06/15 22:58:47.76  10.00    970054 HAJJ  30498401  419.82  173.36 -3.69 -3.10   467
1996/06/15 22:58:47.76  10.00    970054 AAE   30498405  662.93   61.18  2.21  2.70   468
1996/06/16 11:43:10.02  10.00    970156 UDYN  30501172  171.80  169.24 -1.73 -2.30   469
1996/06/16 11:43:10.02  10.00    970156 BDHA  30501174  220.61  219.59  0.16 -0.20   470
1996/06/16 11:43:10.02  10.00    970156 DHMR  30501176  235.19  183.22  0.65 -2.50   471
1996/06/16 11:43:10.02  10.00    970156 AAE   30501180  710.90   58.20  2.06  2.50   472
1996/08/22 02:43:38.86   2.80    982158 ADEN  30912297  195.04  241.00  1.36  0.60   473
1996/08/22 02:43:38.86   2.80    982158 UDYN  30912299  234.41  194.86  2.30 -0.80   474
1996/08/22 02:43:38.86   2.80    982158 DHMR  30912301  311.08  199.76  2.37  2.20   475
1996/08/22 02:43:38.86   2.80    982158 MARB  30912303  443.83  207.48  2.16  2.60   476
1996/08/22 05:43:50.21  17.50    982178 ADEN  30913495  214.02  235.84  2.46 -0.40   477
1996/08/22 05:43:50.21  17.50    982178 UDYN  30913497  260.80  194.79  1.85  2.00   478
1996/08/22 05:43:50.21  17.50    982178 DHMR  30913499  337.36  199.33  2.48  2.90   479
1996/09/18 23:50:38.07  12.90    987054 ASME  31087574  349.20  149.60 -2.20 -1.90   480
1996/09/18 23:50:38.07  12.90    987054 UDYN  31087575  395.09  247.80 -2.33 -2.00   481
1996/09/18 23:50:38.07  12.90    987054 AAE   31087577  448.25   26.37 -1.85 -1.10   482
1996/09/18 23:50:38.07  12.90    987054 DHMR  31087582  463.50  242.22 -1.49 -0.90   483
1996/09/18 23:50:38.07  12.90    987054 ADEN  31087584  478.11  267.79 -0.98 -0.40   484
1996/10/13 07:35:04.64  10.00    991277 UDYN  31244545  383.49  249.82 -2.13 -1.90   485
1996/10/13 07:35:04.64  10.00    991277 DHMR  31244547  450.58  243.78 -1.54 -1.10   486
1996/10/13 07:35:04.64  10.00    991277 HAJJ  31244549  454.18  224.40 -2.28 -1.70   487
1996/10/13 07:35:04.64  10.00    991277 AAE   31244551  466.01   26.11 -3.44 -2.70   488
1996/10/13 07:35:04.64  10.00    991277 BDHA  31244552  549.67  255.67 -2.68 -2.20   489
1996/10/16 01:22:14.87  13.20    991819 DHMR  31262352  538.84  241.69  1.77  2.50   490
1996/10/16 01:22:14.87  13.20    991819 HAJJ  31262354  543.37  225.51  1.47  2.30   491
1996/10/16 01:22:14.87  13.20    991819 BDHA  31262356  632.98  252.27  0.70  1.20   492
1996/10/16 09:42:52.20  17.10    991910 ASME  31264820  352.08  150.13 -3.82 -3.40   493
1996/10/16 09:42:52.20  17.10    991910 UDYN  31264821  397.94  247.32 -2.95 -2.50   494
1996/10/16 09:42:52.20  17.10    991910 AAE   31264823  443.95   26.44 -1.05 -0.20   495
1996/10/16 23:18:59.27  14.00    992064 ASME  31270041  346.97  148.79 -1.52 -1.20   496
1996/10/16 23:18:59.27  14.00    992064 UDYN  31270045  390.53  248.24  0.02  0.40   497
1996/10/16 23:18:59.27  14.00    992064 AAE   31270047  453.64   26.48 -2.14 -1.30   498
1996/10/16 23:18:59.27  14.00    992064 DHMR  31270050  458.66  242.54 -1.50 -0.90   499
1996/10/16 23:18:59.27  14.00    992064 BDHA  31270052  555.54  254.49 -1.93 -1.30   500
